x,y
198,48
199,48
200,48
46,47
47,47
48,47
58,47
59,47
60,47
188,47
189,47
190,47
198,47
199,47
200,47
45,46
46,46
47,46
48,46
57,46
58,46
59,46
60,46
188,46
189,46
190,46
198,46
199,46
200,46
44,45
45,45
46,45
47,45
57,45
58,45
59,45
188,45
189,45
198,45
199,45
200,45
44,44
45,44
46,44
47,44
49,44
57,44
58,44
188,44
189,44
198,44
199,44
44,43
45,43
46,43
56,43
57,43
58,43
187,43
188,43
189,43
199,43
43,42
44,42
45,42
56,42
57,42
187,42
188,42
189,42
198,42
199,42
42,41
43,41
44,41
45,41
56,41
57,41
187,41
188,41
197,41
198,41
199,41
41,40
42,40
43,40
44,40
45,40
55,40
56,40
57,40
187,40
188,40
196,40
197,40
198,40
199,40
41,39
42,39
43,39
44,39
55,39
56,39
186,39
187,39
188,39
196,39
197,39
198,39
41,38
42,38
43,38
55,38
56,38
186,38
187,38
188,38
190,38
196,38
197,38
198,38
41,37
42,37
55,37
56,37
186,37
187,37
189,37
190,37
191,37
192,37
195,37
196,37
197,37
198,37
41,36
42,36
56,36
186,36
187,36
189,36
190,36
191,36
193,36
194,36
195,36
196,36
197,36
198,36
41,35
42,35
56,35
57,35
185,35
186,35
187,35
188,35
189,35
190,35
191,35
192,35
193,35
194,35
195,35
196,35
197,35
198,35
42,34
43,34
56,34
57,34
185,34
186,34
188,34
189,34
191,34
192,34
193,34
194,34
195,34
196,34
197,34
198,34
42,33
43,33
56,33
57,33
184,33
185,33
186,33
188,33
189,33
191,33
192,33
193,33
195,33
196,33
197,33
198,33
43,32
44,32
57,32
58,32
183,32
184,32
185,32
187,32
188,32
191,32
192,32
195,32
196,32
197,32
43,31
44,31
58,31
59,31
60,31
182,31
183,31
184,31
190,31
191,31
194,31
195,31
196,31
197,31
44,30
45,30
56,30
59,30
60,30
61,30
62,30
181,30
182,30
189,30
190,30
194,30
195,30
196,30
44,29
45,29
60,29
61,29
62,29
63,29
64,29
65,29
79,29
80,29
81,29
82,29
83,29
84,29
85,29
86,29
87,29
88,29
89,29
90,29
91,29
92,29
93,29
94,29
95,29
96,29
97,29
98,29
99,29
100,29
101,29
102,29
103,29
104,29
105,29
106,29
107,29
108,29
109,29
110,29
111,29
112,29
113,29
114,29
115,29
116,29
117,29
118,29
119,29
120,29
121,29
122,29
123,29
124,29
125,29
126,29
127,29
128,29
129,29
130,29
131,29
132,29
133,29
134,29
135,29
136,29
137,29
138,29
139,29
140,29
141,29
142,29
143,29
144,29
145,29
146,29
147,29
148,29
149,29
150,29
151,29
152,29
153,29
154,29
155,29
156,29
157,29
158,29
159,29
160,29
161,29
162,29
163,29
164,29
165,29
166,29
167,29
168,29
169,29
170,29
171,29
172,29
173,29
174,29
175,29
176,29
177,29
178,29
179,29
180,29
181,29
182,29
189,29
194,29
195,29
196,29
45,28
46,28
60,28
61,28
62,28
63,28
64,28
65,28
66,28
78,28
79,28
80,28
81,28
82,28
83,28
84,28
85,28
86,28
87,28
88,28
89,28
90,28
91,28
92,28
93,28
94,28
95,28
96,28
97,28
98,28
99,28
100,28
101,28
102,28
103,28
104,28
105,28
106,28
107,28
108,28
109,28
110,28
111,28
112,28
113,28
114,28
115,28
116,28
117,28
118,28
119,28
120,28
121,28
122,28
123,28
124,28
125,28
126,28
127,28
128,28
129,28
130,28
131,28
132,28
133,28
134,28
135,28
136,28
137,28
138,28
139,28
140,28
141,28
142,28
144,28
145,28
146,28
147,28
148,28
149,28
150,28
151,28
152,28
153,28
154,28
155,28
156,28
157,28
158,28
159,28
160,28
161,28
162,28
163,28
164,28
165,28
166,28
167,28
168,28
169,28
170,28
171,28
172,28
173,28
174,28
175,28
176,28
177,28
178,28
179,28
180,28
181,28
182,28
194,28
195,28
45,27
46,27
47,27
62,27
63,27
64,27
65,27
66,27
67,27
68,27
69,27
70,27
71,27
72,27
73,27
74,27
75,27
76,27
77,27
78,27
79,27
80,27
81,27
82,27
83,27
84,27
85,27
86,27
87,27
88,27
89,27
90,27
91,27
92,27
93,27
94,27
95,27
96,27
97,27
98,27
99,27
100,27
101,27
102,27
103,27
104,27
105,27
106,27
107,27
108,27
109,27
110,27
111,27
112,27
113,27
114,27
115,27
116,27
117,27
118,27
119,27
120,27
121,27
122,27
123,27
124,27
125,27
126,27
127,27
128,27
129,27
130,27
131,27
132,27
133,27
134,27
135,27
136,27
137,27
138,27
139,27
140,27
141,27
142,27
144,27
145,27
146,27
147,27
148,27
149,27
150,27
151,27
152,27
153,27
154,27
155,27
156,27
157,27
158,27
159,27
160,27
161,27
162,27
163,27
164,27
165,27
166,27
167,27
168,27
169,27
170,27
171,27
172,27
173,27
174,27
175,27
176,27
177,27
178,27
179,27
180,27
194,27
195,27
45,26
46,26
47,26
90,26
114,26
115,26
116,26
117,26
120,26
121,26
122,26
123,26
140,26
141,26
142,26
144,26
145,26
193,26
194,26
46,25
47,25
140,25
141,25
142,25
144,25
145,25
193,25
47,24
48,24
140,24
141,24
142,24
144,24
145,24
193,24
47,23
48,23
140,23
141,23
142,23
144,23
145,23
192,23
193,23
47,22
48,22
49,22
140,22
141,22
142,22
144,22
145,22
190,22
191,22
192,22
48,21
49,21
50,21
51,21
140,21
141,21
142,21
144,21
145,21
189,21
190,21
191,21
192,21
193,21
49,20
50,20
51,20
52,20
53,20
140,20
141,20
142,20
144,20
145,20
189,20
190,20
191,20
50,19
51,19
52,19
53,19
54,19
140,19
141,19
142,19
144,19
145,19
187,19
188,19
189,19
190,19
51,18
52,18
53,18
54,18
55,18
140,18
141,18
142,18
144,18
145,18
186,18
187,18
188,18
189,18
52,17
53,17
54,17
55,17
57,17
102,17
103,17
104,17
105,17
106,17
107,17
108,17
109,17
110,17
112,17
113,17
114,17
115,17
116,17
129,17
130,17
131,17
132,17
133,17
140,17
141,17
142,17
144,17
145,17
154,17
155,17
156,17
157,17
158,17
159,17
160,17
161,17
162,17
163,17
164,17
165,17
166,17
185,17
186,17
187,17
188,17
53,16
54,16
55,16
56,16
57,16
59,16
86,16
87,16
88,16
89,16
90,16
91,16
92,16
93,16
94,16
95,16
96,16
97,16
98,16
99,16
100,16
101,16
102,16
103,16
104,16
105,16
106,16
107,16
108,16
109,16
110,16
111,16
112,16
113,16
114,16
115,16
116,16
117,16
118,16
119,16
120,16
121,16
122,16
123,16
124,16
125,16
126,16
127,16
128,16
129,16
130,16
131,16
132,16
133,16
134,16
135,16
136,16
137,16
138,16
139,16
140,16
141,16
142,16
143,16
144,16
145,16
148,16
149,16
150,16
151,16
152,16
153,16
154,16
155,16
156,16
157,16
158,16
159,16
160,16
161,16
162,16
163,16
164,16
165,16
166,16
167,16
168,16
169,16
170,16
171,16
172,16
173,16
174,16
175,16
176,16
177,16
178,16
179,16
180,16
181,16
182,16
183,16
184,16
185,16
186,16
187,16
55,15
56,15
57,15
58,15
59,15
61,15
74,15
75,15
76,15
77,15
78,15
79,15
80,15
81,15
82,15
83,15
84,15
85,15
86,15
88,15
89,15
90,15
91,15
92,15
93,15
94,15
95,15
96,15
97,15
98,15
99,15
100,15
101,15
102,15
103,15
109,15
110,15
111,15
112,15
113,15
114,15
115,15
116,15
117,15
118,15
119,15
120,15
121,15
122,15
123,15
124,15
125,15
126,15
127,15
128,15
129,15
130,15
131,15
133,15
134,15
135,15
136,15
137,15
138,15
139,15
140,15
141,15
142,15
143,15
144,15
145,15
146,15
147,15
148,15
149,15
150,15
151,15
152,15
153,15
154,15
155,15
156,15
157,15
158,15
159,15
160,15
169,15
170,15
171,15
172,15
173,15
174,15
175,15
176,15
177,15
178,15
179,15
180,15
181,15
182,15
183,15
184,15
185,15
56,14
57,14
58,14
59,14
60,14
61,14
62,14
63,14
64,14
65,14
68,14
69,14
70,14
71,14
72,14
73,14
74,14
75,14
76,14
77,14
78,14
79,14
116,14
117,14
118,14
119,14
120,14
121,14
122,14
123,14
124,14
125,14
138,14
139,14
140,14
141,14
142,14
143,14
144,14
176,14
177,14
178,14
179,14
180,14
181,14
182,14
57,13
58,13
59,13
60,13
61,13
62,13
63,13
64,13
65,13
66,13
67,13
68,13
69,13
70,13
71,13
72,13
73,13
74,13
75,13
76,13
77,13
78,13
116,13
117,13
118,13
119,13
120,13
121,13
122,13
123,13
124,13
139,13
140,13
177,13
178,13
179,13
180,13
181,13
59,12
60,12
61,12
62,12
63,12
64,12
65,12
66,12
67,12
68,12
69,12
70,12
71,12
72,12
73,12
74,12
75,12
123,12
64,11
65,11
66,11
67,11
68,11
66,10
67,10
