6.403978918400547400e+02,1.411681460196632543e+02
6.416217351269848450e+02,1.412811123250353944e+02
6.428453025583398812e+02,1.413970283206551528e+02
6.440685872748412066e+02,1.415158907600015255e+02
6.452915819250282539e+02,1.416377015260578389e+02
6.465142796653462938e+02,1.417624573392873231e+02
6.477382571021577178e+02,1.418739607530893920e+02
6.489634664801903909e+02,1.419709955772214016e+02
6.501896551150588266e+02,1.420547524207181880e+02
6.514167477221096760e+02,1.421240164866859175e+02
6.526447013220375766e+02,1.421758212503418974e+02
6.538733238205365979e+02,1.422080785486679417e+02
6.551022808292633499e+02,1.422228585288686418e+02
6.563313174196557611e+02,1.422180797644040240e+02
6.575601979994772819e+02,1.421979229380036145e+02
6.587886599808120991e+02,1.421600423687311547e+02
6.600165518071105453e+02,1.421067935187664659e+02
6.612435478058804392e+02,1.420358386308732292e+02
6.624695914221174462e+02,1.419499851032948925e+02
6.636943514586133688e+02,1.418474344810844343e+02
6.649177754956341460e+02,1.417300147095251646e+02
6.661394861003459482e+02,1.415959364657722119e+02
6.673592954075586476e+02,1.414455402186430888e+02
6.685768398608084908e+02,1.412777925466061504e+02
6.697920333467026239e+02,1.410937855658859803e+02
6.710044839237543783e+02,1.408924962832101357e+02
6.722137499838859185e+02,1.406728844143886477e+02
6.734198578831653776e+02,1.404365424747991824e+02
6.746222516087249232e+02,1.401819779331821110e+02
6.758210036571626915e+02,1.399107818722234242e+02
6.770154589897684900e+02,1.396212473569704855e+02
6.782060434999825702e+02,1.393161862136701927e+02
6.793918132873144486e+02,1.389929157563682622e+02
6.805732737645344059e+02,1.386542346115129476e+02
6.817498606421428349e+02,1.382989923046958438e+02
6.829210317507136097e+02,1.379262832874150604e+02
6.840868523255868467e+02,1.375371609874690364e+02
6.852467542343594005e+02,1.371307359154826884e+02
6.864021054901018033e+02,1.367115494975638512e+02
6.875543431817644660e+02,1.362838789713111680e+02
6.887017964893440194e+02,1.358435328755661544e+02
6.898459808566301490e+02,1.353947613181212262e+02
6.909862176280724952e+02,1.349360523884459724e+02
6.921215819036854100e+02,1.344654126761655846e+02
6.932528086652215507e+02,1.339849131536916786e+02
6.943789349400856281e+02,1.334925785213793574e+02
6.955038882515789282e+02,1.329975696082537979e+02
6.966279400334454976e+02,1.325005169261405342e+02
6.977508076477334953e+02,1.320007949055168126e+02
6.988727651698342243e+02,1.314990329144145278e+02
7.000013659045048371e+02,1.310123973641159409e+02
7.011346824365261909e+02,1.305368477711605237e+02
7.022742888135298926e+02,1.300765749361967494e+02
7.034183520510214294e+02,1.296274946697256212e+02
7.045643896071038625e+02,1.291834769930933362e+02
7.057133860908360248e+02,1.287471733631700204e+02
7.068643003561151090e+02,1.283159540093715236e+02
